tick,pitch,yaw,steamid,name,label
71047,-2.6562805,-84.28848,76561198380850569,huh;,0
71048,-2.6562805,-84.28848,76561198380850569,huh;,0
71049,-2.6562805,-84.28848,76561198380850569,huh;,0
71050,-2.6562805,-84.28848,76561198380850569,huh;,0
71051,-2.6099396,-84.31938,76561198380850569,huh;,0
71052,-2.3013,-84.64348,76561198380850569,huh;,0
71053,-1.5597229,-85.55466,76561198380850569,huh;,0
71054,-1.0038757,-87.59331,76561198380850569,huh;,0
71055,-0.29354858,-91.56246,76561198380850569,huh;,0
71056,0.32443237,-95.33077,76561198380850569,huh;,0
71057,0.86483765,-99.392624,76561198380850569,huh;,0
71058,1.1274719,-101.90987,76561198380850569,huh;,0
71059,1.2201691,-102.89829,76561198380850569,huh;,0
71060,1.2201691,-102.92919,76561198380850569,huh;,0
71061,1.2201691,-102.92919,76561198380850569,huh;,0
71062,1.2201691,-102.92919,76561198380850569,huh;,0
71063,1.2201691,-102.92919,76561198380850569,huh;,0
71064,1.2201691,-102.92919,76561198380850569,huh;,0
71065,1.2201691,-102.92919,76561198380850569,huh;,0
71066,1.2201691,-102.92919,76561198380850569,huh;,0
71067,1.2201691,-102.92919,76561198380850569,huh;,0
71068,1.2201691,-102.92919,76561198380850569,huh;,0
71069,1.2201691,-102.92919,76561198380850569,huh;,0
71070,1.2201691,-102.92919,76561198380850569,huh;,0
71071,1.2201691,-102.92919,76561198380850569,huh;,0
71072,1.2201691,-102.92919,76561198380850569,huh;,0
71073,1.2201691,-102.92919,76561198380850569,huh;,0
71074,1.2201691,-102.92919,76561198380850569,huh;,0
71075,1.2201691,-102.836494,76561198380850569,huh;,0
71076,1.2201691,-102.06436,76561198380850569,huh;,0
71077,1.1738281,-100.10296,76561198380850569,huh;,0
71078,1.0038757,-96.33465,76561198380850569,huh;,0
71079,0.95751953,-94.21875,76561198380850569,huh;,0
71080,0.95751953,-94.21875,76561198380850569,huh;,0
71081,0.95751953,-94.21875,76561198380850569,huh;,0
71082,0.95751953,-94.21875,76561198380850569,huh;,0
71083,0.95751953,-94.21875,76561198380850569,huh;,0
71084,0.95751953,-94.21875,76561198380850569,huh;,0
71085,0.95751953,-94.21875,76561198380850569,huh;,0
71086,0.95751953,-94.21875,76561198380850569,huh;,0
71087,0.95751953,-94.21875,76561198380850569,huh;,0
71088,0.95751953,-94.21875,76561198380850569,huh;,0
71089,0.95751953,-94.21875,76561198380850569,huh;,0
71090,0.95751953,-94.21875,76561198380850569,huh;,0
71091,0.95751953,-94.21875,76561198380850569,huh;,0
71092,0.95751953,-94.21875,76561198380850569,huh;,0
71093,0.95751953,-94.21875,76561198380850569,huh;,0
71094,0.95751953,-94.21875,76561198380850569,huh;,0
71095,0.95751953,-94.21875,76561198380850569,huh;,0
71096,0.9729767,-94.21875,76561198380850569,huh;,0
71097,1.0656738,-94.21875,76561198380850569,huh;,0
71098,1.1274719,-94.2033,76561198380850569,huh;,0
71099,1.2201691,-94.2033,76561198380850569,huh;,0
71100,1.2819672,-94.2033,76561198380850569,huh;,0
71101,1.3592224,-94.2033,76561198380850569,huh;,0
71102,1.3901062,-94.2033,76561198380850569,huh;,0
71103,1.4206696,-94.2033,76561198380850569,huh;,0
71104,1.4515686,-94.157295,76561198380850569,huh;,0
71105,1.4670105,-94.08005,76561198380850569,huh;,0
71106,1.4979248,-93.941,76561198380850569,huh;,0
71107,1.5133667,-93.66291,76561198380850569,huh;,0
71108,1.5442657,-93.15342,76561198380850569,huh;,0
71109,1.5751648,-92.36549,76561198380850569,huh;,0
71110,1.5906067,-91.438866,76561198380850569,huh;,0
71111,1.621521,-90.620384,76561198380850569,huh;,0
71112,1.621521,-90.033646,76561198380850569,huh;,0
71113,1.5597229,-89.724655,76561198380850569,huh;,0
71114,1.5133667,-89.44656,76561198380850569,huh;,0
71115,1.4515686,-89.168816,76561198380850569,huh;,0
71116,1.4055634,-88.90617,76561198380850569,huh;,0
71117,1.3437653,-88.61263,76561198380850569,huh;,0
71118,1.2974243,-88.31909,76561198380850569,huh;,0
71119,1.2510681,-88.10314,76561198380850569,huh;,0
71120,1.2201691,-87.91775,76561198380850569,huh;,0
71121,1.18927,-87.76325,76561198380850569,huh;,0
71122,1.158371,-87.59331,76561198380850569,huh;,0
71123,1.1274719,-87.361565,76561198380850569,huh;,0
71124,1.1274719,-87.11437,76561198380850569,huh;,0
71125,1.1429138,-86.88297,76561198380850569,huh;,0
71126,1.18927,-86.57398,76561198380850569,huh;,0
71127,1.2356262,-86.32679,76561198380850569,huh;,0
71128,1.26651,-86.0796,76561198380850569,huh;,0
71129,1.2974243,-85.7864,76561198380850569,huh;,0
71130,1.2974243,-85.40016,76561198380850569,huh;,0
71131,1.26651,-85.02972,76561198380850569,huh;,0
71132,1.18927,-84.50443,76561198380850569,huh;,0
71133,1.0656738,-83.917694,76561198380850569,huh;,0
71134,0.9729767,-83.46966,76561198380850569,huh;,0
71135,0.9111786,-83.16101,76561198380850569,huh;,0
71136,0.88027954,-83.006516,76561198380850569,huh;,0
71137,0.8493805,-82.94472,76561198380850569,huh;,0
71138,0.83392334,-82.94472,76561198380850569,huh;,0
71139,0.80303955,-82.92927,76561198380850569,huh;,0
71140,0.67944336,-82.88292,76561198380850569,huh;,0
71141,0.55584717,-82.79022,76561198380850569,huh;,0
71142,0.38623047,-82.666626,76561198380850569,huh;,0
71143,0.1081543,-82.51213,76561198380850569,huh;,0
71144,-0.1081543,-82.403984,76561198380850569,huh;,0
71145,-0.20083618,-82.342186,76561198380850569,huh;,0
71146,-0.21629333,-82.342186,76561198380850569,huh;,0
71147,-0.21629333,-82.342186,76561198380850569,huh;,0
71148,-0.21629333,-82.342186,76561198380850569,huh;,0
71149,-0.21629333,-82.388535,76561198380850569,huh;,0
71150,-0.21629333,-82.45033,76561198380850569,huh;,0
71151,-0.1699524,-82.54303,76561198380850569,huh;,0
71152,-0.0463562,-82.77477,76561198380850569,huh;,0
71153,0.13903809,-83.28426,76561198380850569,huh;,0
71154,0.29354858,-83.74775,76561198380850569,huh;,0
71155,0.44769287,-84.28814,76561198380850569,huh;,0
71156,0.54039,-84.62803,76561198380850569,huh;,0
71157,0.57128906,-84.720726,76561198380850569,huh;,0
71158,0.57128906,-84.70528,76561198380850569,huh;,0
71159,0.55584717,-84.61258,76561198380850569,huh;,0
71160,0.54039,-84.51988,76561198380850569,huh;,0
71161,0.50949097,-84.458084,76561198380850569,huh;,0
71162,0.47859192,-84.38084,76561198380850569,huh;,0
71163,0.46313477,-84.33449,76561198380850569,huh;,0
71164,0.43258667,-84.242134,76561198380850569,huh;,0
71165,0.41714478,-84.13399,76561198380850569,huh;,0
71166,0.41714478,-84.01039,76561198380850569,huh;,0
71167,0.41714478,-83.871346,76561198380850569,huh;,0
71168,0.44769287,-83.7014,76561198380850569,huh;,0
71169,0.49404907,-83.46966,76561198380850569,huh;,0
71170,0.50949097,-83.26916,76561198380850569,huh;,0
71171,0.52493286,-83.037415,76561198380850569,huh;,0
71172,0.52493286,-82.74387,76561198380850569,huh;,0
71173,0.54039,-82.403984,76561198380850569,huh;,0
71174,0.55584717,-81.90994,76561198380850569,huh;,0
71175,0.57128906,-81.492805,76561198380850569,huh;,0
71176,0.58673096,-80.967865,76561198380850569,huh;,0
71177,0.6021881,-80.44258,76561198380850569,huh;,0
71178,0.61764526,-79.73225,76561198380850569,huh;,0
71179,0.61764526,-79.08371,76561198380850569,huh;,0
71180,0.63308716,-78.43483,76561198380850569,huh;,0
71181,0.69488525,-77.86354,76561198380850569,huh;,0
71182,0.77212524,-77.41585,76561198380850569,huh;,0
71183,0.83392334,-77.168655,76561198380850569,huh;,0
71184,0.8493805,-77.01416,76561198380850569,huh;,0
71185,0.89572144,-76.859665,76561198380850569,huh;,0
71186,0.92663574,-76.78242,76561198380850569,huh;,0
71187,0.95751953,-76.78242,76561198380850569,huh;,0
71188,0.98843384,-77.12231,76561198380850569,huh;,0
71189,1.0347748,-78.373375,76561198380850569,huh;,0
71190,1.1274719,-80.56618,76561198380850569,huh;,0
71191,1.2201691,-82.172585,76561198380850569,huh;,0
71192,1.3592224,-83.74775,76561198380850569,huh;,0
